name,supplier,observed_count,inferred_topk,missing_topk
PRO_004349,SUP_0287,1,"[""银行金融服务"", ""互联网保险"", ""广告业"", ""数字化租赁"", ""电信"", ""货币银行服务"", ""人身保险"", ""气象服务"", ""安全系统监控服务"", ""数字化零售""]","[""互联网保险"", ""广告业"", ""数字化租赁"", ""电信"", ""货币银行服务"", ""人身保险"", ""气象服务"", ""安全系统监控服务"", ""数字化零售""]"
PRO_004355,SUP_0287,1,"[""银行金融服务"", ""其他数字金融"", ""数字内容出版"", ""货币银行服务"", ""广告业"", ""专业公共卫生服务"", ""数字化零售"", ""网络借贷服务"", ""数字化租赁""]","[""其他数字金融"", ""数字内容出版"", ""货币银行服务"", ""广告业"", ""专业公共卫生服务"", ""数字化零售"", ""网络借贷服务"", ""数字化租赁""]"
PRO_004358,SUP_0287,1,"[""银行金融服务"", ""其他数字金融"", ""数字内容出版"", ""货币银行服务"", ""广告业"", ""专业公共卫生服务"", ""数字化零售"", ""网络借贷服务"", ""数字化租赁""]","[""其他数字金融"", ""数字内容出版"", ""货币银行服务"", ""广告业"", ""专业公共卫生服务"", ""数字化零售"", ""网络借贷服务"", ""数字化租赁""]"
PRO_000069,SUP_0026,1,"[""银行金融服务"", ""行政办公自动化"", ""环境治理业"", ""人力资源服务"", ""智能道路运输"", ""智慧配送"", ""数字金融"", ""数字政府"", ""智慧教育"", ""国家行政机构""]","[""银行金融服务"", ""行政办公自动化"", ""环境治理业"", ""人力资源服务"", ""智能道路运输"", ""智慧配送"", ""数字政府"", ""智慧教育"", ""国家行政机构""]"
PRO_000063,SUP_0026,1,"[""银行金融服务"", ""网络借贷服务"", ""数字内容出版"", ""广告业"", ""货币银行服务"", ""人身保险""]","[""银行金融服务"", ""数字内容出版"", ""广告业"", ""货币银行服务"", ""人身保险""]"
PRO_000072,SUP_0026,1,"[""网络借贷服务"", ""银行金融服务"", ""数字内容出版"", ""货币银行服务"", ""人身保险"", ""人力资源服务"", ""婚姻服务"", ""家庭服务""]","[""网络借贷服务"", ""数字内容出版"", ""货币银行服务"", ""人身保险"", ""人力资源服务"", ""婚姻服务"", ""家庭服务""]"
PRO_000071,SUP_0026,1,"[""网络借贷服务"", ""银行金融服务"", ""数字内容出版"", ""货币银行服务"", ""人身保险"", ""人力资源服务"", ""婚姻服务"", ""家庭服务""]","[""网络借贷服务"", ""数字内容出版"", ""货币银行服务"", ""人身保险"", ""人力资源服务"", ""婚姻服务"", ""家庭服务""]"
PRO_000064,SUP_0026,1,"[""银行金融服务"", ""网络借贷服务"", ""数字内容出版"", ""货币银行服务"", ""人身保险"", ""人力资源服务"", ""婚姻服务"", ""家庭服务""]","[""银行金融服务"", ""数字内容出版"", ""货币银行服务"", ""人身保险"", ""人力资源服务"", ""婚姻服务"", ""家庭服务""]"
PRO_000065,SUP_0026,1,"[""银行金融服务"", ""网络借贷服务"", ""数字内容出版"", ""广告业"", ""货币银行服务"", ""人身保险""]","[""银行金融服务"", ""数字内容出版"", ""广告业"", ""货币银行服务"", ""人身保险""]"
PRO_004242,SUP_0281,1,"[""银行金融服务"", ""网络借贷服务"", ""数字化租赁"", ""互联网保险"", ""数字金融"", ""数字化零售"", ""其他数字政府""]","[""网络借贷服务"", ""数字化租赁"", ""互联网保险"", ""数字金融"", ""数字化零售"", ""其他数字政府""]"
PRO_000058,SUP_0022,1,"[""银行金融服务"", ""金融信息服务"", ""数字社会"", ""数字金融"", ""智慧配送"", ""法律服务"", ""社会团体"", ""互联网零售"", ""数字化商务服务"", ""其他数字化效率提升业""]","[""银行金融服务"", ""金融信息服务"", ""数字社会"", ""数字金融"", ""智慧配送"", ""法律服务"", ""社会团体"", ""数字化商务服务"", ""其他数字化效率提升业""]"
PRO_000022,SUP_0004,1,"[""互联网零售"", ""银行金融服务"", ""非金融机构支付服务"", ""数字技术研究和试验发展"", ""电信"", ""互联网资讯服务"", ""互联网金融"", ""机械设备经营租赁"", ""数字政府"", ""行政办公自动化""]","[""互联网零售"", ""银行金融服务"", ""非金融机构支付服务"", ""数字技术研究和试验发展"", ""电信"", ""互联网资讯服务"", ""互联网金融"", ""机械设备经营租赁"", ""数字政府"", ""行政办公自动化""]"
PRO_006662,SUP_0373,1,"[""银行金融服务"", ""人身保险"", ""数字金融"", ""咨询与调查"", ""货币银行服务"", ""数字化零售"", ""智慧配送"", ""数字化通用、专用设备制造"", ""数字社会"", ""数字政府""]","[""银行金融服务"", ""人身保险"", ""数字金融"", ""咨询与调查"", ""数字化零售"", ""智慧配送"", ""数字化通用、专用设备制造"", ""数字社会"", ""数字政府""]"
PRO_000021,SUP_0004,3,"[""银行金融服务"", ""互联网零售"", ""数字技术研究和试验发展"", ""电信"", ""非金融机构支付服务"", ""数字金融"", ""汽车、摩托车、零配件和燃料及其他动力销售"", ""数字政府"", ""数字社会"", ""行政办公自动化""]","[""银行金融服务"", ""互联网零售"", ""数字技术研究和试验发展"", ""电信"", ""非金融机构支付服务"", ""数字金融"", ""汽车、摩托车、零配件和燃料及其他动力销售"", ""数字政府"", ""数字社会"", ""行政办公自动化""]"
PRO_000787,SUP_0072,1,"[""数字金融"", ""互联网零售"", ""银行金融服务"", ""数字技术研究和试验发展"", ""电信"", ""互联网资讯服务"", ""互联网金融"", ""机械设备经营租赁"", ""数字政府"", ""行政办公自动化""]","[""数字金融"", ""互联网零售"", ""银行金融服务"", ""数字技术研究和试验发展"", ""电信"", ""互联网资讯服务"", ""互联网金融"", ""机械设备经营租赁"", ""数字政府"", ""行政办公自动化""]"
PRO_000719,SUP_0048,2,"[""银行金融服务"", ""数字金融"", ""其他数字金融"", ""互联网金融"", ""数字商贸""]","[""数字金融"", ""其他数字金融"", ""互联网金融"", ""数字商贸""]"
PRO_000052,SUP_0019,2,"[""法律服务"", ""数字金融"", ""其他数字政府"", ""银行金融服务""]","[""法律服务"", ""其他数字政府"", ""银行金融服务""]"
PRO_000027,SUP_0007,1,"[""银行金融服务"", ""住宅房屋建筑"", ""电信"", ""数字金融"", ""数字化零售""]","[""银行金融服务"", ""住宅房屋建筑"", ""电信"", ""数字金融"", ""数字化零售""]"
PRO_003469,SUP_0214,3,"[""银行金融服务"", ""货币银行服务"", ""人身保险"", ""数字化设施种植"", ""数字金融"", ""咨询与调查"", ""财产保险"", ""数字社会"", ""数字政府"", ""智慧物流""]","[""银行金融服务"", ""货币银行服务"", ""人身保险"", ""数字化设施种植"", ""数字金融"", ""咨询与调查"", ""财产保险"", ""数字社会"", ""数字政府"", ""智慧物流""]"
PRO_000053,SUP_0019,1,"[""数字化商务服务"", ""银行金融服务"", ""数字政府"", ""互联网批发零售"", ""数字金融"", ""其他未列明金融业"", ""互联网保险""]","[""数字化商务服务"", ""数字政府"", ""互联网批发零售"", ""数字金融"", ""其他未列明金融业"", ""互联网保险""]"
PRO_001197,SUP_0085,2,"[""智能交通"", ""智能道路运输"", ""数字广告"", ""房地产开发经营"", ""智能化电力、热力、燃气及水生产和供应"", ""动漫、游戏及其他数字内容服务"", ""数字政府"", ""其他数字政府"", ""软件开发"", ""非金融机构支付服务""]","[""智能交通"", ""数字广告"", ""房地产开发经营"", ""智能化电力、热力、燃气及水生产和供应"", ""动漫、游戏及其他数字内容服务"", ""数字政府"", ""其他数字政府"", ""软件开发"", ""非金融机构支付服务""]"
PRO_002860,SUP_0160,2,"[""银行金融服务"", ""数字化商务服务"", ""数字政府"", ""网上税务办理"", ""互联网批发零售""]","[""银行金融服务"", ""数字化商务服务"", ""数字政府"", ""网上税务办理"", ""互联网批发零售""]"
PRO_002861,SUP_0160,1,"[""法律服务"", ""其他数字政府"", ""数字金融"", ""其他数字金融"", ""银行金融服务"", ""数字社会"", ""数字技术研究和试验发展""]","[""法律服务"", ""其他数字政府"", ""其他数字金融"", ""银行金融服务"", ""数字社会"", ""数字技术研究和试验发展""]"
PRO_001199,SUP_0085,6,"[""智能道路运输"", ""智能交通"", ""数字广告"", ""房地产开发经营"", ""动漫、游戏及其他数字内容服务"", ""其他数字政府"", ""数字政府"", ""智慧物流"", ""软件开发"", ""非金融机构支付服务""]","[""智能交通"", ""数字广告"", ""房地产开发经营"", ""动漫、游戏及其他数字内容服务"", ""其他数字政府"", ""智慧物流"", ""软件开发"", ""非金融机构支付服务""]"
PRO_001198,SUP_0085,4,"[""智能交通"", ""智能道路运输"", ""数字广告"", ""房地产开发经营"", ""动漫、游戏及其他数字内容服务"", ""数字政府"", ""其他数字政府"", ""智慧物流"", ""橡胶制品业"", ""塑料制品业""]","[""智能道路运输"", ""数字广告"", ""房地产开发经营"", ""动漫、游戏及其他数字内容服务"", ""数字政府"", ""其他数字政府"", ""智慧物流"", ""橡胶制品业"", ""塑料制品业""]"
PRO_001832,SUP_0134,2,"[""环境治理业"", ""其他数字政府"", ""其他房屋建筑业"", ""数字化设施种植"", ""环境与生态监测检测服务"", ""气象服务"", ""稻谷种植"", ""森林经营和管护"", ""水上货物运输"", ""水上旅客运输""]","[""环境治理业"", ""其他数字政府"", ""其他房屋建筑业"", ""数字化设施种植"", ""环境与生态监测检测服务"", ""稻谷种植"", ""森林经营和管护"", ""水上货物运输"", ""水上旅客运输""]"
PRO_001825,SUP_0134,2,"[""环境治理业"", ""其他房屋建筑业"", ""其他数字政府"", ""数字化设施种植"", ""稻谷种植"", ""森林经营和管护"", ""气象服务"", ""安全系统监控服务"", ""水上货物运输"", ""水上旅客运输""]","[""环境治理业"", ""其他房屋建筑业"", ""其他数字政府"", ""数字化设施种植"", ""稻谷种植"", ""森林经营和管护"", ""安全系统监控服务"", ""水上货物运输"", ""水上旅客运输""]"
PRO_001827,SUP_0134,3,"[""环境治理业"", ""其他数字政府"", ""数字化设施种植"", ""其他房屋建筑业"", ""稻谷种植"", ""森林经营和管护"", ""铁路、道路、隧道和桥梁工程建筑"", ""水利和水运工程建筑"", ""环境与生态监测检测服务"", ""气象服务""]","[""环境治理业"", ""其他数字政府"", ""数字化设施种植"", ""其他房屋建筑业"", ""稻谷种植"", ""森林经营和管护"", ""铁路、道路、隧道和桥梁工程建筑"", ""水利和水运工程建筑"", ""环境与生态监测检测服务"", ""气象服务""]"
PRO_000056,SUP_0022,1,"[""法律服务"", ""银行金融服务"", ""数字化商务服务"", ""住宅房屋建筑"", ""数字政府"", ""数字金融"", ""其他数字金融"", ""木质家具制造""]","[""法律服务"", ""数字化商务服务"", ""住宅房屋建筑"", ""数字政府"", ""数字金融"", ""其他数字金融"", ""木质家具制造""]"
PRO_000047,SUP_0019,2,"[""银行金融服务"", ""数字化商务服务"", ""数字政府"", ""金融信息服务"", ""其他数字金融"", ""互联网批发零售""]","[""数字化商务服务"", ""数字政府"", ""金融信息服务"", ""其他数字金融"", ""互联网批发零售""]"
PRO_000073,SUP_0027,2,"[""银行金融服务"", ""智慧配送"", ""人力资源服务"", ""数字金融"", ""智能道路运输"", ""行政办公自动化"", ""智慧教育"", ""互联网零售"", ""数字技术研究和试验发展"", ""电信""]","[""银行金融服务"", ""人力资源服务"", ""数字金融"", ""行政办公自动化"", ""智慧教育"", ""互联网零售"", ""数字技术研究和试验发展"", ""电信""]"
PRO_000074,SUP_0027,2,"[""银行金融服务"", ""智慧配送"", ""人力资源服务"", ""数字金融"", ""广告业"", ""智能道路运输"", ""行政办公自动化"", ""智慧教育"", ""互联网零售"", ""数字技术研究和试验发展""]","[""银行金融服务"", ""人力资源服务"", ""数字金融"", ""广告业"", ""行政办公自动化"", ""智慧教育"", ""互联网零售"", ""数字技术研究和试验发展""]"
PRO_000010,SUP_0003,2,"[""智能道路运输"", ""智能交通"", ""数字广告"", ""房地产开发经营"", ""动漫、游戏及其他数字内容服务"", ""数字政府"", ""智慧物流"", ""橡胶制品业"", ""塑料制品业"", ""软件开发""]","[""智能交通"", ""数字广告"", ""房地产开发经营"", ""动漫、游戏及其他数字内容服务"", ""数字政府"", ""智慧物流"", ""橡胶制品业"", ""塑料制品业"", ""软件开发""]"
PRO_000011,SUP_0003,1,"[""智能道路运输"", ""智能交通"", ""房地产开发经营"", ""数字广告"", ""银行金融服务"", ""智能化电力、热力、燃气及水生产和供应"", ""数字政府"", ""智慧物流"", ""其他数字政府"", ""软件开发""]","[""智能道路运输"", ""房地产开发经营"", ""数字广告"", ""银行金融服务"", ""智能化电力、热力、燃气及水生产和供应"", ""数字政府"", ""智慧物流"", ""其他数字政府"", ""软件开发""]"
PRO_000014,SUP_0003,1,"[""智能道路运输"", ""智能交通"", ""其他智能交通"", ""数字政府"", ""智能化电力、热力、燃气及水生产和供应"", ""数字化商务服务"", ""行政办公自动化"", ""其他数字政府"", ""数字社会"", ""互联网零售""]","[""智能交通"", ""其他智能交通"", ""数字政府"", ""智能化电力、热力、燃气及水生产和供应"", ""数字化商务服务"", ""行政办公自动化"", ""其他数字政府"", ""数字社会"", ""互联网零售""]"
